point_id,obj_id,obj_size,C,Na,P,S,K,Ca,Fe,Histone H3,SMA,Total Tau,MAP2,Cathepsin D,Podoplanin,CD56,CD31,SV2A,GlnSyn,Iba1,HSP60,CollagenIV,Ki-67,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,CD45,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,Microglia2
1,989,159,0,0,0,0,1.239,0.27044,0,0,0,0.075472,0,0,0,0.33962,0,0.031447,0,0.23899,0,0,0,0,0,0,0,0.031447,0,0,0,0,0.0062893,0.031447,0.044025,0,0,0,0.018868,0,0,0,0,0.018868,0.23899
1,990,148,0,0,0.013514,0.0067568,1.2635,0.30405,0,0,0,0.31081,0,0,0,1.7635,0,0.047297,0.040541,0.27027,0,0,0,0,0,0,0,0.22297,0.027027,0,0.02027,0.033784,0.0067568,0.060811,0.054054,0,0.13514,0,0,0,0,0.013514,0.013514,0.027027,0.28378
1,991,349,0,0,0.008596,0.0057307,1.3438,0.3639,0.79656,0,0,0.045845,0,0,0,0.35244,0,0.17479,0.025788,0.22636,0,0.18052,0,0,0,0,0.057307,0.18625,0.34097,0.24642,0.020057,0.017192,0.008596,0.045845,0.045845,0.040115,0,0,0.045845,0.020057,0,0,0.19771,0.045845,0.22636
1,992,90,0,0,0,0,2,0.61111,1.0778,0,0,0.066667,0.011111,0,0,0.22222,0.033333,0,0,0.2,0,0,0,0.077778,0,0.077778,0,0.066667,0.11111,0,0.022222,0,0,0.011111,0.077778,0,0.033333,0,0.022222,0.033333,0,0,0,0,0.2
1,993,126,0,0,0.0079365,0,2.2302,0.66667,0.3254,0.055556,0,0.031746,0.063492,0,0,0,0,0.40476,0.1746,0.19841,0,0.38889,0,0,0,0,0.1746,0.39683,0.7619,0.53175,0.071429,0,0.031746,0.0079365,0.047619,0,0,0,0.039683,0.039683,0.13492,0,0.39683,0.031746,0.19841
1,994,70,0,0,0,0,0.95714,0.45714,0,0,0,0.057143,0,0,0,0.34286,0,0,0,0.2,0,0,0,0,0,0,0,0.071429,0,0,0,0,0,0.042857,0.014286,0,0,0,0,0,0,0,0.014286,0.014286,0.2
1,995,103,0,0,0,0,0.81553,0.35922,0.33981,0,0,0.058252,0,0,0,0.34951,0,0.038835,0,0.15534,0,0,0,0,0,0,0,0.087379,0,0,0,0.029126,0.0097087,0.038835,0.019417,0,0,0,0.019417,0,0,0.087379,0.0097087,0.0097087,0.24272
1,996,191,0,0,0.026178,0.015707,1.0838,0.33508,0.0052356,0,0,0.15707,0,0,0,0.81675,0,0.041885,0.041885,0.37173,0,0,0,0,0,0,0,0.12565,0,0,0.031414,0.026178,0,0.062827,0.026178,0,0,0,0.0052356,0.0052356,0,0,0,0.010471,0.37173
1,997,238,0,0,0.0042017,0,1.3235,0.36555,0,0,0,0.30672,0.042017,0,0,1.5546,0,0.084034,0.042017,0.27731,0,0,0,0,0,0,0,0.2479,0.07563,0,0.12605,0.029412,0.012605,0.12605,0.096639,0.02521,0.084034,0,0.0084034,0,0,0,0.037815,0.037815,0.27731
1,998,62,0,0,0,0.016129,1.0968,0.33871,0,0,0,0.35484,0.016129,0,0,1.8226,0,0.032258,0.064516,0.22581,0,0,0,0,0,0,0,0.14516,0,0,0.032258,0.032258,0.016129,0.12903,0.032258,0.048387,0.032258,0,0.032258,0,0,0,0.064516,0.016129,0.22581
